split,model,trainer,tag,lr,eff_b,mb,ga,epoch,checkpoint,checkpoint_step,FQ,MU,EM,ES,F-TR,Ra-TR,R-TR,Rw-TR,score,summary_path,eval_path
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-13,13,2.9623487356936016e-13,0.6278853609444818,0.9649218991398811,0.6048363913768702,0.5489865937055864,,,,-0.15699378431359767,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-13/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-13/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-26,26,9.594235055800515e-10,0.5422202163364156,0.8687031364440918,0.23221087754482198,0.5991357395183211,,,,-0.008236789698617755,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-26/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-26/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-39,39,1.3921047931216453e-06,0.5391382068113165,0.7991447576880455,0.14475042141112124,0.6272333653282658,,,,0.06719200936652626,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-39/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-39/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-52,52,8.056669472003223e-07,0.5586937315735898,0.7926675635576248,0.13731187343304707,0.6321637371718859,,,,0.09370481874520104,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-52/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-52/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-65,65,4.024806511439489e-06,0.5690535199890153,0.7933445310592652,0.1292917457918353,0.6400339758231817,,,,0.10773940636997649,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-65/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-65/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-78,78,6.734842895808746e-06,0.5830245959176314,0.7912048280239106,0.12497244203557606,0.6382414969646658,,,,0.12494269573078395,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-78/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-78/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-91,91,6.734842895808746e-06,0.5951592763256766,0.7799206888675689,0.11580752306925504,0.630386625768063,,,,0.1473019052001604,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-91/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-91/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-104,104,1.8266119303942767e-05,0.6002691049976863,0.7763459104299545,0.11579948510558959,0.6330083824848167,,,,0.15421467334921812,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-104/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-104/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-117,117,2.9607827368482373e-05,0.6030329101349307,0.7765104132890701,0.11579948510558959,0.6300551809681206,,,,0.1569075687649693,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-117/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-117/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-120,120,1.8266119303942767e-05,0.6020047983045244,0.7766465759277343,0.11554948510558959,0.6303499767360504,,,,0.15592503390716628,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-120/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-120/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-7,7,1.3261055712130201e-13,0.6324485164156904,0.9729630726575852,0.7016690390696442,0.5357081176115913,,,,-0.20486753944779168,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-7/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-7/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-14,14,5.951062636424447e-11,0.5734008818989754,0.9017644783854485,0.30702967778925394,0.5821092048537614,,,,-0.030996196128865172,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-14/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-14/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-21,21,2.6127403909667314e-07,0.5422176859941883,0.8336187168955803,0.19911739875537252,0.6108790632568,,,,0.025849889442750948,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-21/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-21/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-28,28,2.3797467071606504e-06,0.5453058595468384,0.8051093250513077,0.16369721025048498,0.6219148571670197,,,,0.0609049716426492,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-28/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-28/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-35,35,2.3797467071606504e-06,0.5561789292580123,0.799587362408638,0.1563636281149753,0.6265932511837352,,,,0.07820581374291273,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-35/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-35/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-42,42,1.8266119303942767e-05,0.5570028451615096,0.7950891891121864,0.1540753116810286,0.62707843176452,,,,0.08243886088420595,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-42/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-42/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-49,49,2.3797467071606504e-06,0.5629809263052651,0.793884644806385,0.15258648168193728,0.6322131237075527,,,,0.08974774280781109,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-49/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-49/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-56,56,4.024806511439489e-06,0.5644751808350026,0.7923575443029404,0.1524145796459223,0.6312004875731423,,,,0.09209314366708266,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-56/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-56/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-60,60,6.734842895808746e-06,0.5649903638163997,0.7931302365660667,0.15283209318349372,0.6320471372665256,,,,0.09201593378451525,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-60/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-60/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-25,25,3.0799540915748314e-12,0.6194636372068317,0.9594859692454338,0.5442387465906596,0.5615505692249303,,,,-0.13239872070813502,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-25/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-25/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-50,50,2.6127403909667314e-07,0.5339957123889683,0.8080141359567642,0.15067166008282365,0.6366208195022155,,,,0.05465307564321341,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-50/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-50/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-75,75,1.1150402145378719e-05,0.5632071139185566,0.7818196153640747,0.1328564847156684,0.6504086738519967,,,,0.10588021428083041,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-75/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-75/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-100,100,0.006094418258803505,0.5963490380558533,0.7769431069493293,0.11608172342343857,0.6442212353104044,,,,0.15593104112827283,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-100/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-100/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-125,125,0.03956202584899502,0.607091510057735,0.7444896581768989,0.10927443865602501,0.6510963631131973,,,,0.21977148749026804,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-125/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-125/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-150,150,0.1420746514551761,0.6080808350851105,0.7370819219946861,0.09620170427842348,0.6482416113364593,,,,0.3335136734037317,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-150/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-150/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-175,175,0.06801920461119272,0.608808302246481,0.7372059428691864,0.09770242106807808,0.6511566322454999,,,,0.2593733248890414,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-175/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-175/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-200,200,0.06801920461119272,0.6075024804215278,0.7376749694347382,0.09667851917973654,0.6504734356567543,,,,0.2583449407254831,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-200/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-200/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-225,225,0.0878382826713132,0.6069945864481234,0.7369589863717556,0.09586942827064564,0.6475977210783296,,,,0.27841866179823604,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-225/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-225/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-250,250,0.06801920461119272,0.6076993018871714,0.7365092206001281,0.09846698572114426,0.647512688240241,,,,0.25823040333772784,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-250/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-250/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-13,13,4.7487878961137165e-05,0.5069505158739102,0.7252021409571171,0.10930059314025925,0.6708496307124995,,,,0.08974663670418312,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-13/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-13/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-26,26,0.11228360286766195,0.5796336265331177,0.5549465069174766,0.05268421991068259,0.6869445965887178,,,,0.3881018659867,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-26/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-26/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-39,39,0.0297148244707607,0.5531002613814803,0.5461443382874132,0.05306620485097336,0.6839600540094721,,,,0.2832098142830477,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-39/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-39/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-52,52,0.016258459276759563,0.5499709425696883,0.5390858930721879,0.05429088362117347,0.6785267433540197,,,,0.26954101349976706,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-52/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-52/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-65,65,0.0220923622208589,0.5511059877783084,0.5289485752396286,0.058668938379648615,0.6753791207125458,,,,0.2793895931895287,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-65/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-65/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-78,78,0.03956202584899502,0.554974986572843,0.5184523414866998,0.05551117760001692,0.6750024077196357,,,,0.30755525287847973,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-78/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-78/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-91,91,0.052139087188847716,0.5596876843326997,0.5168179105827585,0.055031093582999305,0.6742425477081982,,,,0.3259022694386685,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-91/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-91/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-104,104,0.06801920461119272,0.5596898877666802,0.5182812132732942,0.05575164590649281,0.672144147953081,,,,0.34069266278797933,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-104/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-104/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-117,117,0.0878382826713132,0.5617323937882118,0.5177075109491125,0.05575164590649281,0.6705253494796155,,,,0.3628410980317224,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-117/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-117/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-120,120,0.0878382826713132,0.5607683247721434,0.5174410203332082,0.05545752825943398,0.6710620912432685,,,,0.3621573331471356,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-120/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-120/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-7,7,1.1150402145378719e-05,0.5179592226081358,0.7499705210328103,0.12568321156754828,0.6792145685026721,,,,0.08014350671010188,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-7/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-7/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-14,14,0.0878382826713132,0.5055389677287238,0.6030767153203488,0.06454659675182445,0.7401832451672976,,,,0.2595655943639503,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-14/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-14/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-21,21,0.39352743357720954,0.5602973070207837,0.562836105376482,0.05338269964129425,0.6996184401750714,,,,0.6457153380891052,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-21/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-21/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-28,28,0.39352743357720954,0.5763242888763963,0.5326446700841189,0.05361415014715247,0.6882008730332267,,,,0.6767223123379702,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-28/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-28/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-35,35,0.17793352788293415,0.57789650341524,0.5343937714397907,0.05721086292920888,0.6897473237514709,,,,0.4600277141136744,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-35/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-35/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-42,42,0.06801920461119272,0.5877066142850587,0.5340130715817213,0.05608383763744877,0.6880168805749487,,,,0.36067736428666636,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-42/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-42/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-49,49,0.11228360286766195,0.5885490942126479,0.5326620932668448,0.05397994680465399,0.6853536532764402,,,,0.4075116770445604,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-49/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-49/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-56,56,0.1420746514551761,0.5895177510785151,0.5336473882943392,0.054100627698962934,0.6851493289731719,,,,0.4377183945370401,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-56/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-56/evals/TOFU_EVAL.json
forget05,Llama-2-7b-chat-hf,NPO,lr5e-5_b32_mb8_ga4_e10,5e-5,32,8,4,10,checkpoint-60,60,0.1420746514551761,0.5908596741694702,0.533148003295064,0.054960968494151705,0.6846411192959806,,,,0.4388798397300384,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-60/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-60/evals/TOFU_EVAL.json
